"","source_desc","commodity_desc","prodn_practice_desc","util_practice_desc","unit_desc","short_desc","domain_desc","county_code","county_name","year","Value"
"22","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","031","CAMPBELL","2002","779"
"23","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","033","CAROLINE","2002","3,021"
"24","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","041","CHESTERFIELD","2002","(D)"
"25","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","049","CUMBERLAND","2002","37"
"26","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","065","FLUVANNA","2002","52"
"27","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","075","GOOCHLAND","2002","(D)"
"28","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","085","HANOVER","2002","2,751"
"29","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","087","HENRICO","2002","(D)"
"30","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","109","LOUISA","2002","410"
"31","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","125","NELSON","2002","(D)"
"32","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","137","ORANGE","2002","589"
"33","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","145","POWHATAN","2002","318"
"34","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","147","PRINCE EDWARD","2002","202"
"35","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","882"
"36","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","001","ACCOMACK","2002","198"
"37","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","036","CHARLES CITY","2002","670"
"38","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","057","ESSEX","2002","3,894"
"39","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","073","GLOUCESTER","2002","438"
"40","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","095","JAMES CITY","2002","(D)"
"41","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","097","KING AND QUEEN","2002","875"
"42","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","099","KING GEORGE","2002","399"
"43","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","101","KING WILLIAM","2002","1,752"
"44","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","103","LANCASTER","2002","862"
"45","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","115","MATHEWS","2002","(D)"
"46","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","119","MIDDLESEX","2002","140"
"47","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","131","NORTHAMPTON","2002","1,315"
"48","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","133","NORTHUMBERLAND","2002","1,760"
"49","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","159","RICHMOND","2002","2,606"
"50","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","193","WESTMORELAND","2002","4,147"
"51","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","077","GRAYSON","2002","(D)"
"52","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","105","LEE","2002","(D)"
"53","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","121","MONTGOMERY","2002","(D)"
"54","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","169","SCOTT","2002","13"
"55","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","173","SMYTH","2002","(D)"
"56","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","185","TAZEWELL","2002","(D)"
"57","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","191","WASHINGTON","2002","(D)"
"58","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","197","WYTHE","2002","286"
"59","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","037","CHARLOTTE","2002","119"
"60","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","067","FRANKLIN","2002","105"
"61","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","083","HALIFAX","2002","(D)"
"62","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","089","HENRY","2002","(D)"
"63","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","111","LUNENBURG","2002","126"
"64","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","135","NOTTOWAY","2002","288"
"65","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","143","PITTSYLVANIA","2002","414"
"66","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","025","BRUNSWICK","2002","(D)"
"67","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","053","DINWIDDIE","2002","88"
"68","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","093","ISLE OF WIGHT","2002","(D)"
"69","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","117","MECKLENBURG","2002","(D)"
"70","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","149","PRINCE GEORGE","2002","68"
"71","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","181","SURRY","2002","(D)"
"72","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","183","SUSSEX","2002","(D)"
"73","CENSUS","BARLEY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BARLEY - ACRES HARVESTED","TOTAL","550","CHESAPEAKE CITY","2002","(D)"
"74","CENSUS","BEANS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED","TOTAL","001","ACCOMACK","2002","(D)"
"75","CENSUS","CANOLA","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","ACRES","CANOLA - ACRES HARVESTED","TOTAL","137","ORANGE","2002","(D)"
"76","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","043","CLARKE","2002","3,582"
"77","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","047","CULPEPER","2002","8,490"
"78","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","059","FAIRFAX","2002","255"
"79","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","061","FAUQUIER","2002","9,782"
"80","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","069","FREDERICK","2002","2,116"
"81","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","107","LOUDOUN","2002","6,031"
"82","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","113","MADISON","2002","4,387"
"83","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","139","PAGE","2002","2,614"
"84","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","153","PRINCE WILLIAM","2002","1,448"
"85","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","157","RAPPAHANNOCK","2002","318"
"86","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","165","ROCKINGHAM","2002","11,737"
"87","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","171","SHENANDOAH","2002","5,605"
"88","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","179","STAFFORD","2002","1,257"
"89","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","187","WARREN","2002","344"
"90","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","005","ALLEGHANY","2002","(D)"
"91","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","015","AUGUSTA","2002","7,593"
"92","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","017","BATH","2002","(D)"
"93","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","023","BOTETOURT","2002","1,349"
"94","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","045","CRAIG","2002","363"
"95","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","161","ROANOKE","2002","(D)"
"96","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","163","ROCKBRIDGE","2002","1,520"
"97","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","003","ALBEMARLE","2002","842"
"98","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","007","AMELIA","2002","1,406"
"99","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","009","AMHERST","2002","196"
"100","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","011","APPOMATTOX","2002","614"
"101","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","019","BEDFORD","2002","746"
"102","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","029","BUCKINGHAM","2002","460"
"103","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","031","CAMPBELL","2002","904"
"104","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","033","CAROLINE","2002","10,249"
"105","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","041","CHESTERFIELD","2002","499"
"106","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","049","CUMBERLAND","2002","80"
"107","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","065","FLUVANNA","2002","1,040"
"108","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","075","GOOCHLAND","2002","1,883"
"109","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","079","GREENE","2002","282"
"110","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","085","HANOVER","2002","9,986"
"111","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","087","HENRICO","2002","2,275"
"112","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","109","LOUISA","2002","1,395"
"113","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","125","NELSON","2002","173"
"114","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","137","ORANGE","2002","5,237"
"115","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","145","POWHATAN","2002","876"
"116","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","147","PRINCE EDWARD","2002","609"
"117","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","3,132"
"118","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","001","ACCOMACK","2002","23,851"
"119","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","036","CHARLES CITY","2002","5,011"
"120","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","057","ESSEX","2002","14,342"
"121","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","073","GLOUCESTER","2002","7,698"
"122","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","095","JAMES CITY","2002","1,872"
"123","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","097","KING AND QUEEN","2002","12,173"
"124","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","099","KING GEORGE","2002","2,841"
"125","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","101","KING WILLIAM","2002","12,536"
"126","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","103","LANCASTER","2002","2,981"
"127","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","115","MATHEWS","2002","1,179"
"128","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","119","MIDDLESEX","2002","5,734"
"129","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","127","NEW KENT","2002","4,288"
"130","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","131","NORTHAMPTON","2002","5,856"
"131","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","133","NORTHUMBERLAND","2002","12,694"
"132","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","159","RICHMOND","2002","11,373"
"133","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","193","WESTMORELAND","2002","14,100"
"134","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","199","YORK","2002","(D)"
"135","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","021","BLAND","2002","115"
"136","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","027","BUCHANAN","2002","(D)"
"137","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","035","CARROLL","2002","96"
"138","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","051","DICKENSON","2002","12"
"139","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","063","FLOYD","2002","506"
"140","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","071","GILES","2002","75"
"141","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","077","GRAYSON","2002","111"
"142","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","105","LEE","2002","435"
"143","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","121","MONTGOMERY","2002","651"
"144","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","155","PULASKI","2002","797"
"145","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","167","RUSSELL","2002","184"
"146","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","169","SCOTT","2002","154"
"147","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","173","SMYTH","2002","247"
"148","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","185","TAZEWELL","2002","619"
"149","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","191","WASHINGTON","2002","485"
"150","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","195","WISE","2002","20"
"151","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","197","WYTHE","2002","1,817"
"152","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","037","CHARLOTTE","2002","1,142"
"153","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","067","FRANKLIN","2002","2,674"
"154","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","083","HALIFAX","2002","801"
"155","CENSUS","CORN","ALL PRODUCTION PRACTICES","GRAIN","ACRES","CORN, GRAIN - ACRES HARVESTED","TOTAL","089","HENRY","2002","51"
